cell id,cell type,column id
720575940635682808,Tm21,24
720575940635683695,T4c,290
720575940635684276,Mi4,160
720575940635689626,Mi1,676
720575940635690351,T5c,593
720575940635694328,T4a,416
720575940635694772,Mi4,133
720575940635695039,T1,198
720575940635695864,Tm1,550
720575940635696120,L1,162
720575940635697087,L5,783
720575940635699095,C3,709
720575940635699807,T1,735
720575940635700335,T4c,375
720575940635701103,T5c,579
720575940635701172,T2a,not assigned
720575940635704215,Mi9,608
720575940635712119,T3,461
720575940635715252,Tm20,468
720575940635715508,T2a,717
720575940635717567,T1,577
720575940635717786,R8,770
720575940635718751,T4a,702
720575940635721151,L5,17
720575940635727199,L5,298
720575940635730527,L4,44
720575940635736687,T5d,22
720575940635736943,T5a,79
720575940635737200,L5,336
720575940635737336,Mi4,248
720575940635741808,T2a,76
720575940635742063,Tm9,259
720575940635745648,T4c,152
720575940635750836,C2,85
720575940635751103,T5a,767
720575940635757168,Mi1,666
720575940635757560,L3,678
720575940635758072,L5,85
720575940635758222,Tm21,550
720575940635758746,Tm20,601
720575940635760632,Mi9,739
720575940635761144,Tm3,573
720575940635762842,Tm9,333
720575940635766896,T2,717
720575940635770815,C3,619
720575940635770975,T1,262
720575940635781684,T4a,512
720575940635789620,T4d,325
720575940635789943,L3,9
720575940635790644,T4d,655
720575940635790840,Tm1,116
720575940635797134,T5a,752
720575940635797343,T1,83
720575940635798008,Tm3,86
720575940635799476,Tm3,241
720575940635803802,L1,143
720575940635806772,T4a,517
720575940635811184,T3,263
720575940635815287,Tm2,8
720575940635819199,L1,533
720575940635824503,Mi9,562
720575940635824751,T4d,355
720575940635825144,Mi1,667
720575940635826539,L4,697
720575940635831647,L4,206
720575940635831664,T2,224
720575940635833791,L2,533
720575940635834975,Mi9,627
720575940635848696,Tm21,292
720575940635850608,T3,400
720575940635851828,T2,497
720575940635853675,Tm21,97
720575940635854943,R8,489
720575940635857007,T3,not assigned
720575940635858544,Tm9,436
720575940635862264,L1,438
720575940635864176,Mi1,787
720575940635865195,R7,not assigned
720575940635867248,C3,739
720575940635870576,T5d,642
720575940635870772,T4b,517
720575940635873904,L5,123
720575940635885759,R8,378
720575940635888180,T4d,792
720575940635889015,Mi1,668
720575940635896255,Mi1,438
720575940635899640,Mi9,not assigned
720575940635902047,Tm4,359
720575940635913071,T4d,95
720575940635913840,T4b,514
720575940635920820,T5c,596
720575940635924190,Tm9,285
720575940635925855,L2,70
720575940635926008,T5b,366
720575940635927151,T4c,754
720575940635928176,T4a,543
720575940635929695,L4,770
720575940635930987,T4a,192
720575940635931243,T4d,646
720575940635931755,T4a,575
720575940635936613,Tm3,562
720575940635936703,R8,719
720575940635942042,L5,340
720575940635946095,Mi9,167
720575940635947438,Tm1,37
720575940635951471,T4b,not assigned
720575940635951727,T4c,171
720575940635957183,Tm21,665
720575940635957855,C2,18
720575940635962559,L3,479
720575940635967374,T2,60
720575940635971679,Tm4,584
720575940635973743,T3,40
720575940635980139,T4a,82
720575940635980890,Mi9,211
720575940635981167,T5b,406
720575940635983002,R8,537
720575940635986807,T2,540
720575940635996826,R7,686
720575940635997594,T4a,364
720575940635997850,T4a,250
720575940635998362,T4a,522
720575940636006751,L1,100
720575940636011127,T5b,318
720575940636017527,T4b,580
720575940636022903,T4d,472
720575940636023159,C2,724
720575940636024183,T5b,714
720575940636024687,Tm20,264
720575940636027290,L1,81
720575940636028261,Mi1,669
720575940636028664,R8,87
720575940636030575,T3,598
720575940636037983,Mi1,773
720575940636042607,T4d,171
720575940636043127,Tm20,1
720575940636049775,Tm4,204
720575940636050271,Mi1,27
720575940636050318,C2,265
720575940636051311,Tm4,369
720575940636051551,Mi1,225
720575940636051563,Mi9,333
720575940636058735,Tm3,652
720575940636059503,T4c,381
720575940636063339,R7,298
720575940636065588,L2,703
720575940636066155,R8,42
720575940636067191,T5d,716
720575940636070392,C3,638
720575940636070519,T2a,163
720575940636071519,Mi1,455
720575940636073579,T2a,530
720575940636074853,T5c,86
720575940636074863,Tm4,135
720575940636078199,T5d,75
720575940636086414,L1,501
720575940636087732,T5a,237
720575940636087919,Tm21,676
720575940636088462,T4b,185
720575940636090223,L3,677
720575940636090548,T5a,380
720575940636091760,Tm2,164
720575940636091822,T4d,747
720575940636094815,R7,258
720575940636098923,L2,773
720575940636099435,Tm4,372
720575940636102030,Tm3,165
720575940636107615,L1,129
720575940636108407,C3,146
720575940636110564,L5,444
720575940636111758,Tm21,772
720575940636112747,L1,28
720575940636117359,L1,538
720575940636118895,T5b,148
720575940636123755,L2,743
720575940636124084,L1,661
720575940636134495,C2,702
720575940636136799,Mi1,620
720575940636138853,Tm1,182
720575940636140407,C3,347
720575940636141943,T4d,302
720575940636151032,Mi1,671
720575940636153486,T4d,572
720575940636154804,T2,564
720575940636156005,T4c,not assigned
720575940636156046,T5a,739
720575940636160504,R8,168
720575940636161381,T5a,630
720575940636169705,Mi1,672
720575940636188261,T5b,383
720575940636191845,T5a,49
720575940636201061,Tm4,210
720575940636202095,Mi4,39
720575940636202382,Tm2,191
720575940636208888,R8,605
720575940636211557,Tm2,116
720575940636214903,T5b,53
720575940636216500,L2,186
720575940636216553,Tm9,281
720575940636216568,L5,790
720575940636224107,T5a,148
720575940636224363,T4a,374
720575940636228782,T4c,193
720575940636233208,L4,507
720575940636237198,T5d,444
720575940636240997,T5c,441
720575940636247732,L5,653
720575940636250292,L2,162
720575940636252302,T3,not assigned
720575940636264952,Mi1,719
720575940636266341,T3,106
720575940636268407,Tm2,709
720575940636269925,T2,232
720575940636270181,T5b,437
720575940636270840,R8,737
720575940636271758,T5b,247
720575940636272270,Tm3,507
720575940636272526,Tm21,507
720575940636273294,T4c,108
720575940636273520,L1,371
720575940636275124,Mi1,224
720575940636278384,Tm3,91
720575940636286042,Tm3,691
720575940636287851,R8,13
720575940636288357,T4b,788
720575940636288887,Tm9,537
720575940636290296,Tm4,312
720575940636291179,L4,117
720575940636293739,Mi1,190
720575940636299327,Mi4,622
720575940636302990,T5b,197
720575940636303728,L1,649
720575940636304218,Mi1,674
720575940636306424,Tm20,438
720575940636307823,T4d,453
720575940636309940,Tm21,622
720575940636315022,T4a,796
720575940636321387,T1,110
720575940636325495,T1,not assigned
720575940636327598,Mi4,140
720575940636329140,R8,397
720575940636338283,L2,144
720575940636338789,T4c,499
720575940636343732,Tm3,447
720575940636346469,Tm1,133
720575940636347790,Mi9,198
720575940636348011,Tm9,172
720575940636349108,T4b,781
720575940636351851,L5,288
720575940636357231,L2,473
720575940636361140,L1,489
720575940636363188,L4,328
720575940636370021,Mi4,396
720575940636370287,T1,508
720575940636370665,Tm21,720
720575940636370807,Tm4,397
720575940636372599,T5c,603
720575940636375182,T5a,763
720575940636375988,T2a,792
720575940636376750,Tm2,228
720575940636377207,T4b,591
720575940636378999,T5b,333
720575940636381040,Tm1,224
720575940636381432,L5,384
720575940636383600,Tm3,227
720575940636384398,T5b,712
720575940636387502,T4a,70
720575940636405349,T5a,657
720575940636410292,Tm3,289
720575940636414126,C3,414
720575940636414712,R7,452
720575940636414831,L4,435
720575940636415966,T3,506
720575940636419502,T5b,305
720575940636420270,T3,346
720575940636425870,Mi1,678
720575940636433076,C2,584
720575940636434424,T4a,400
720575940636436472,Mi9,128
720575940636440677,L3,179
720575940636442725,Mi4,363
720575940636449678,T4c,647
720575940636450935,T5c,122
720575940636454392,R7,704
720575940636459877,T4c,726
720575940636462313,Tm4,412
720575940636462584,T4c,not assigned
720575940636466032,T4a,228
720575940636468855,Mi9,417
720575940636472542,T3,143
720575940636474286,Tm9,355
720575940636478063,T5a,44
720575940636480174,T3,158
720575940636481204,C3,649
720575940636481391,C2,772
720575940636481513,Mi1,679
720575940636482734,L1,79
720575940636487054,C3,627
720575940636487342,Tm1,668
720575940636491877,Tm9,696
720575940636492663,L5,524
720575940636496247,Tm21,416
720575940636498862,Tm4,56
720575940636500069,C3,587
720575940636503159,T2a,35
720575940636509326,Mi4,307
720575940636509559,T2,373
720575940636510053,T4b,511
720575940636513655,T2,398
720575940636515429,T4a,595
720575940636516215,Tm1,286
720575940636516526,T5a,471
720575940636516983,Tm4,299
720575940636517239,L5,243
720575940636521591,Tm4,402
720575940636527790,Tm1,194
720575940636529765,T5b,600
720575940636536238,T5c,90
720575940636538286,T4c,163
720575940636543095,Tm4,235
720575940636544174,Tm1,293
720575940636552184,L1,632
720575940636554462,Tm20,203
720575940636555877,T4a,280
720575940636556004,Tm20,532
720575940636556358,Mi9,718
720575940636561838,L1,1
720575940636562031,L2,590
720575940636564622,Tm20,642
720575940636568943,T2a,605
720575940636569701,C2,19
720575940636574174,T4b,84
720575940636576869,T3,781
720575940636579191,Tm3,173
720575940636583269,L3,337
720575940636584567,Tm3,702
720575940636585079,Tm4,481
720575940636586096,Tm21,246
720575940636586932,Tm4,211
720575940636594021,T5c,584
720575940636594533,Mi4,428
720575940636601572,T5b,684
720575940636601742,C3,167
720575940636603640,T4d,577
720575940636604302,T2,20
720575940636607716,Tm9,676
720575940636612324,T4c,342
720575940636614757,L5,163
720575940636616334,Tm20,421
720575940636619621,L1,696
720575940636622734,T5d,51
720575940636643214,C2,404
720575940636647822,T2a,423
720575940636648590,T4b,362
720575940636650382,T4d,73
720575940636654254,L3,529
720575940636655215,T1,336
720575940636656997,L1,191
720575940636660855,R7,596
720575940636661871,R8,not assigned
720575940636664183,L4,249
720575940636664432,T3,182
720575940636668517,L4,250
720575940636669582,Tm9,534
720575940636674415,C2,286
720575940636678884,T4b,542
720575940636681358,Tm4,514
720575940636685198,Tm20,103
720575940636686191,T1,680
720575940636686734,Tm3,219
720575940636686990,T4a,467
720575940636688526,T3,596
720575940636690094,L2,389
720575940636690551,L4,112
720575940636693678,T3,197
720575940636694117,Tm9,606
720575940636695919,L4,322
720575940636707930,Tm2,201
720575940636709231,T2a,467
720575940636711310,Tm2,677
720575940636711566,T2,132
720575940636712055,C3,140
720575940636716912,Tm2,540
720575940636717230,C3,154
720575940636717742,T2a,711
720575940636718704,T5d,not assigned
720575940636720558,L3,323
720575940636721775,L3,445
720575940636723118,Tm20,242
720575940636723557,Tm3,10
720575940636724848,C2,420
720575940636726117,Tm1,143
720575940636727726,L1,515
720575940636727950,Tm3,431
720575940636729486,Tm2,104
720575940636731247,Mi4,2
720575940636733040,Tm1,709
720575940636733156,T2a,31
720575940636733582,T5d,608
720575940636734053,L5,458
720575940636741231,Tm20,199
720575940636747639,Mi4,351
720575940636748462,Tm20,419
720575940636748766,T2a,108
720575940636748911,R8,542
720575940636749167,Mi9,632
720575940636757902,Tm4,629
720575940636761518,Mi4,144
720575940636762766,T2,486
720575940636764078,T5b,49
720575940636768090,T4d,55
720575940636775342,T2a,531
720575940636776037,L5,121
720575940636781167,R8,171
720575940636782704,T5a,309
720575940636783727,Tm4,703
720575940636783790,Tm20,202
720575940636784105,T4a,144
720575940636785775,T1,219
720575940636786533,L4,124
720575940636789902,L4,63
720575940636790158,Tm1,129
720575940636791386,Tm9,460
720575940636791438,T2a,38
720575940636792206,Tm3,355
720575940636793486,Tm3,356
720575940636794766,Tm3,172
720575940636798831,T1,152
720575940636801135,T3,529
720575940636803418,T5c,394
720575940636804442,Tm20,607
720575940636805733,L1,305
720575940636817806,T4d,273
720575940636818574,Tm2,690
720575940636819374,Tm4,143
720575940636824750,T5d,676
720575940636828558,Tm2,374
720575940636832375,R7,736
720575940636835910,Tm4,763
720575940636843120,T4b,256
720575940636847167,Mi1,682
720575940636849070,Tm2,366
720575940636861808,Tm1,209
720575940636864869,C2,43
720575940636865904,T5d,765
720575940636867440,T2a,634
720575940636870318,Tm1,772
720575940636870757,T1,94
720575940636880240,T5d,574
720575940636880782,Tm2,62
720575940636882032,T5c,445
720575940636883374,C2,597
720575940636885823,T5a,42
720575940636888206,Tm3,395
720575940636889456,C3,312
720575940636890224,Mi1,683
720575940636892590,L1,29
720575940636893582,Mi4,489
720575940636894022,Mi1,684
720575940636896909,T5c,233
720575940636902767,Tm9,630
720575940636903024,T4c,715
720575940636903401,T3,15
720575940636905071,R7,482
720575940636906893,T4c,231
720575940636907376,C3,622
720575940636908645,T2,778
720575940636912986,C3,469
720575940636916398,Tm21,591
720575940636918639,T5d,680
720575940636928631,L1,375
720575940636931959,R7,not assigned
720575940636935390,T5a,176
720575940636935494,L3,663
720575940636936282,T4d,439
720575940636938586,T5a,525
720575940636945264,T4d,702
720575940636953445,L1,not assigned
720575940636955199,T4a,514
720575940636955870,T3,703
720575940636958576,T3,not assigned
720575940636962138,Mi1,685
720575940636964975,Mi4,282
720575940636965477,L4,473
720575940636966377,Tm3,351
720575940636971497,C3,60
720575940636971895,R7,385
720575940636975216,T5c,713
720575940636978910,T2,270
720575940636982446,Mi4,692
720575940636987767,L3,600
720575940636988813,Mi1,686
720575940636991918,L1,593
720575940636992686,L5,429
720575940636995561,T3,537
720575940637000590,T5d,603
720575940637003365,T5c,653
720575940637005801,T5c,760
720575940637016206,Tm20,153
720575940637023095,L5,266
720575940637024367,Mi9,510
720575940637029744,L3,666
720575940637030007,R8,574
720575940637035918,Tm20,623
720575940637038734,L4,140
720575940637042533,R8,504
720575940637046903,L3,95
720575940637060238,T4d,547
720575940637060270,Tm4,212
720575940637062878,T5c,628
720575940637073582,L4,454
720575940637081455,R7,170
720575940637084271,Tm20,240
720575940637084991,T4c,287
720575940637086576,T2,767
720575940637090416,T4a,453
720575940637090927,Tm21,310
720575940637091183,Tm3,not assigned
720575940637091758,T3,254
720575940637094256,T5d,374
720575940637097847,L2,30
720575940637099236,T4a,59
720575940637099639,C2,377
720575940637104496,Tm21,640
720575940637106573,Mi1,687
720575940637108446,Tm1,674
720575940637114509,Tm2,371
720575940637114743,L3,418
720575940637124464,Tm20,464
720575940637125495,L2,299
720575940637126542,T3,not assigned
720575940637127053,Tm9,455
720575940637137520,Tm4,543
720575940637139312,Tm3,295
720575940637148016,Tm4,399
720575940637152820,Mi4,705
720575940637154661,Tm21,not assigned
720575940637154672,T2,160
720575940637156197,R8,130
720575940637157232,L1,341
720575940637161013,Mi1,688
